original_language,runtime,popularity,vote_average,Num_genres,Num_keywords,Num_production_companies,Num_production_countries,Num_spoken_languages,Num_overview_words,Num_tagline_words,Num_Departments,Num_Cast,Num_Crew,Year,Month,Day,Is_profitable
4,102.0,34.041407,6.2,3,7,2,1,1,47,9,9,56,27,2012,1,13,1
4,100.0,9.419726,5.6,1,7,6,1,1,48,5,6,18,9,2011,10,13,0
4,126.0,28.456572,6.9,1,6,3,1,1,61,12,9,10,20,1984,6,22,1
4,138.0,49.664128,6.8,2,4,3,1,1,34,4,8,31,30,2013,12,12,1
4,108.0,36.238968,6.7,3,13,3,1,1,28,5,9,71,26,2009,6,1,1
4,105.0,19.439386,6.2,4,7,1,2,1,31,5,6,8,7,1999,9,24,1
4,108.0,43.345252,7.4,4,17,3,1,1,69,8,9,55,29,1989,11,20,1
4,89.0,115.241998,6.3,2,14,5,2,5,24,16,11,59,75,2014,7,14,1
4,125.0,98.755657,5.2,3,6,3,1,1,74,3,9,17,36,2015,2,11,1
4,84.0,21.998734,4.7,5,5,1,1,1,27,4,6,33,10,2003,7,25,1
4,149.0,25.219805,7.0,3,18,2,1,1,23,6,7,23,13,1996,7,24,1
4,98.0,26.516624,6.0,1,4,2,1,1,53,7,6,17,13,2003,12,24,1
4,121.0,37.084384,7.4,4,5,11,1,1,40,6,8,47,48,2013,12,24,1
4,128.0,21.661028,6.7,1,8,2,1,1,42,10,6,27,8,1992,7,1,1
4,134.0,68.794673,7.0,1,10,7,2,1,24,13,11,30,54,2016,5,13,1
4,120.0,69.27822,7.1,1,11,3,1,1,87,12,11,99,105,2010,9,30,1
4,129.0,26.253357,6.2,3,3,3,3,1,40,8,3,41,5,2009,2,6,1
4,83.0,32.549282,5.3,1,3,1,1,1,48,9,7,20,10,2006,4,13,1
4,116.0,24.992057,5.7,2,8,3,1,1,39,11,10,23,24,2000,2,3,1
4,118.0,45.769562,7.1,4,20,3,1,1,63,17,8,54,24,1990,5,25,1
4,100.0,36.301202,5.9,1,4,2,1,1,83,4,9,31,28,2015,3,26,1
4,128.0,45.022964,7.1,2,14,3,1,5,38,3,8,29,15,1992,11,13,1
4,123.0,22.853006,6.6,2,7,3,1,2,45,5,7,15,21,2009,8,6,1
4,139.0,31.385257,7.0,3,28,4,1,2,67,9,11,63,58,1999,12,25,1
4,110.0,67.767785,5.4,1,4,4,1,1,31,6,8,82,26,2014,11,12,1
4,120.0,24.287306,6.7,3,5,6,1,1,70,11,8,7,12,2006,2,17,1
4,121.0,53.114573,7.1,1,2,2,1,1,40,4,8,25,23,2015,9,24,1
4,102.0,25.136082,6.1,2,6,4,1,1,28,4,8,72,23,2016,1,14,1
4,112.0,37.776566,7.1,6,5,1,1,2,52,4,10,15,59,1992,9,25,1
4,152.0,21.743321,7.2,2,18,4,1,1,64,7,9,24,36,2004,10,29,1
4,124.0,66.003433,7.2,3,12,3,1,1,74,15,11,52,99,2005,4,1,1
4,90.0,24.862767,6.2,4,17,5,1,2,15,8,8,29,11,2008,2,1,1
4,105.0,25.391899,6.5,1,3,3,1,1,58,10,11,46,82,2009,3,20,1
4,114.0,29.854773,5.7,2,13,1,1,1,18,5,7,19,14,2001,11,1,1
4,189.0,26.82041,7.5,3,13,4,1,2,17,6,11,81,69,1991,12,20,1
4,99.0,17.61292,5.4,2,10,9,1,1,40,7,6,8,11,2006,1,26,1
4,123.0,21.021809,5.8,4,2,4,2,2,74,5,7,14,10,2001,3,1,1
4,102.0,52.571674,6.1,1,6,2,1,1,70,6,10,49,54,2009,3,11,1
4,109.0,34.519636,6.2,2,9,2,1,1,35,8,3,16,4,2014,4,16,1
4,82.0,32.478077,5.4,2,8,3,1,1,27,3,9,13,28,2009,8,26,1
4,141.0,48.445978,7.2,2,7,8,3,3,79,14,11,66,92,2015,10,15,1
4,106.0,24.012986,6.0,4,18,2,1,4,67,8,11,19,52,2001,11,17,1
4,109.0,17.869443,5.9,1,1,4,1,1,63,17,8,25,19,2010,6,4,1
4,107.0,14.231899,5.9,3,3,1,1,1,19,5,8,18,13,2004,10,15,1
4,110.0,23.088571,6.2,5,7,3,1,4,21,7,10,23,41,1998,7,10,1
4,96.0,19.833664,5.0,6,5,3,1,1,51,6,9,10,16,1997,7,31,1
4,131.0,26.595983,7.3,4,5,4,1,1,46,6,5,10,6,2002,1,23,1
4,119.0,26.072228,7.0,3,4,3,1,1,20,10,9,21,27,2011,3,17,1
4,113.0,38.643914,6.5,3,8,7,3,4,65,4,9,18,30,2011,2,16,1
4,130.0,74.440708,8.0,3,11,3,1,1,29,4,11,41,58,2006,10,19,1
4,108.0,82.185281,6.1,1,6,3,1,1,33,4,8,19,33,2014,11,26,1
4,89.0,18.14218,5.7,5,8,3,2,1,21,8,5,17,13,2013,2,14,1
4,139.0,41.570047,7.3,4,13,3,1,1,75,6,11,39,78,2006,12,7,1
4,130.0,23.331459,6.2,3,32,2,2,7,42,3,9,49,18,1987,6,29,1
4,107.0,47.649554,6.0,4,11,4,1,3,51,3,11,12,63,2010,7,3,1
4,96.0,32.908414,6.4,2,19,4,1,1,50,10,11,14,82,2004,3,12,1
4,99.0,29.88736,6.5,3,11,4,1,1,36,10,10,20,30,2006,6,16,1
4,104.0,29.105407,6.4,4,16,6,2,1,22,3,11,20,99,2005,7,29,1
4,101.0,19.574774,6.0,2,8,2,2,3,65,11,8,22,24,2008,5,2,1
4,134.0,14.199933,6.8,2,2,1,1,1,82,0,8,71,27,2014,6,5,1
4,135.0,12.229516,6.7,3,6,2,1,1,62,18,9,26,43,1997,11,18,1
4,98.0,27.303608,5.8,2,8,3,1,1,76,8,11,11,117,2003,11,21,1
4,155.0,3.698276,6.8,3,8,1,1,2,68,20,10,24,35,1997,12,3,1
4,106.0,7.021871,5.8,1,10,2,1,1,79,16,9,10,19,1992,2,7,0
4,94.0,39.381913,4.9,5,9,4,1,1,79,13,11,40,67,2007,12,25,1
4,95.0,14.398356,5.4,2,7,3,1,2,48,15,8,10,12,1994,12,19,0
4,103.0,8.680334,5.7,2,11,2,1,1,60,13,6,11,7,2000,8,11,0
4,96.0,17.659032,6.2,3,5,4,1,1,41,7,9,73,26,2007,2,9,1
4,104.0,43.151268,6.5,3,7,4,2,1,74,6,11,17,53,2011,2,14,1
4,95.0,15.283444,5.4,1,5,2,1,1,16,9,3,16,11,2012,12,19,1
4,111.0,35.21926,6.1,2,9,1,1,1,71,4,5,24,11,2011,4,11,1
4,123.0,25.580272,6.1,3,7,3,1,1,66,10,11,16,77,1999,2,26,1
4,140.0,10.794175,6.7,2,22,4,1,1,18,9,10,29,51,1991,3,1,0
4,97.0,72.641296,5.3,1,5,4,1,1,128,11,10,28,44,2014,7,17,1
4,94.0,3.415534,5.0,2,8,4,2,1,24,6,8,23,24,2000,2,16,0
4,92.0,38.555482,5.9,2,6,3,1,2,61,6,10,11,43,2011,8,12,1
4,122.0,24.313684,7.0,2,10,2,1,1,34,15,5,16,6,2000,10,12,1
4,103.0,9.965073,5.9,3,7,6,2,3,60,7,8,30,26,2005,4,6,1
4,102.0,15.055732,5.5,1,19,2,1,1,29,6,9,41,19,2008,3,20,0
4,108.0,8.178203,5.4,5,9,1,1,1,58,3,5,24,7,1994,7,1,1
4,129.0,31.066874,6.9,1,11,3,1,1,35,15,3,21,4,2011,12,24,1
4,102.0,22.491388,6.1,3,3,2,1,2,58,5,4,16,5,2010,1,12,1
4,117.0,12.885985,6.3,1,6,3,1,1,19,13,8,21,26,2005,11,9,1
4,117.0,7.832337,5.6,3,5,4,2,1,52,4,6,7,8,2000,8,23,0
4,135.0,10.433667,6.7,2,14,3,1,1,72,4,8,13,25,2005,11,23,0
4,107.0,3.321949,4.9,4,5,3,1,1,79,6,11,15,55,2000,8,11,0
4,90.0,4.842626,5.0,1,3,2,1,1,30,17,5,11,5,1999,4,2,0
4,96.0,13.210898,4.6,3,8,1,1,1,34,6,7,17,15,1996,8,23,1
4,104.0,3.296933,5.2,3,8,8,4,2,37,6,11,15,116,2001,9,7,0
4,115.0,22.939557,6.4,1,5,6,2,1,46,9,10,28,24,2008,2,28,0
4,119.0,19.372805,6.4,2,2,2,1,1,75,11,8,15,20,2001,2,16,1
4,99.0,13.445697,5.4,1,7,5,1,2,75,4,8,15,17,2007,4,5,1
4,110.0,17.002096,7.2,2,5,1,1,2,17,16,6,15,9,1973,10,2,1
4,128.0,4.516953,5.9,2,9,2,2,2,54,12,6,12,6,1994,6,3,0
4,108.0,33.785969,6.5,4,4,6,1,2,61,3,11,18,91,2011,7,27,1
4,86.0,16.059443,6.9,5,0,1,1,1,45,8,8,13,36,1998,5,15,0
4,108.0,3.476966,5.7,3,2,5,1,1,60,17,2,8,2,2002,9,6,0
4,84.0,7.360793,4.7,1,4,3,2,1,61,3,11,31,98,2004,1,16,1
4,128.0,14.513305,4.9,1,7,3,2,1,27,8,6,23,9,1995,9,22,0
4,123.0,22.364549,6.5,2,8,6,3,3,33,4,8,22,20,2006,5,24,1
4,101.0,6.90894,5.7,4,1,1,1,1,142,0,6,10,7,1995,4,21,0
4,102.0,4.494788,4.8,4,4,4,1,1,54,3,6,15,10,2000,10,6,0
4,113.0,47.559928,7.0,2,9,9,2,4,72,8,6,17,11,2012,9,9,1
4,107.0,2.410546,4.2,3,6,1,1,1,38,0,6,11,9,1987,5,15,0
4,87.0,41.258956,7.5,4,7,4,1,1,35,4,6,30,39,2009,10,23,1
4,103.0,8.980846,5.7,3,0,6,2,1,52,0,7,12,11,2002,4,26,0
4,99.0,7.222985,5.7,3,1,5,2,1,24,6,10,12,24,1992,2,28,0
7,122.0,73.720244,7.8,2,10,9,2,2,57,7,11,55,80,2001,4,25,1
4,103.0,15.219263,5.6,1,6,2,2,1,57,11,8,17,18,2004,10,22,0
4,107.0,8.303696,6.6,3,6,3,2,1,58,11,7,38,10,2012,2,2,0
4,106.0,4.746085,5.9,2,3,2,1,1,67,15,5,15,6,1999,3,12,0
4,101.0,6.756886,3.2,2,8,8,4,2,77,6,11,20,63,2002,8,9,0
4,109.0,16.424807,5.5,4,7,1,1,1,54,7,4,24,7,2009,10,23,0
4,89.0,15.590001,5.9,3,0,2,2,1,25,0,4,26,8,2003,9,26,0
4,82.0,14.566664,4.2,2,4,2,1,1,65,4,6,12,8,1999,8,5,0
4,108.0,28.353517,6.5,5,4,2,2,3,48,11,6,24,15,2009,9,8,0
4,102.0,9.579975,6.1,3,2,4,1,1,35,11,9,11,19,2001,12,3,0
4,93.0,2.911819,5.0,4,1,3,1,1,14,4,7,10,17,2002,11,27,0
4,107.0,51.502884,7.0,2,9,4,2,1,47,7,8,12,13,2007,4,5,0
4,91.0,13.119133,6.0,2,2,4,1,1,108,12,10,44,36,2012,3,7,0
4,94.0,4.238482,5.4,6,0,2,1,2,30,0,6,15,15,2008,12,12,0
4,115.0,26.935458,5.5,3,2,11,4,2,81,4,8,28,42,2015,2,16,0
4,93.0,16.282962,5.1,3,6,3,3,1,83,6,8,20,21,2006,7,21,0
4,105.0,31.690456,6.6,3,2,4,1,2,70,9,9,15,18,2007,4,12,1
4,107.0,17.842246,6.2,4,15,2,1,4,59,10,8,25,29,1995,9,14,0
4,111.0,14.188982,7.1,2,16,5,3,1,18,15,6,24,10,1994,3,11,0
28,126.0,6.884467,6.3,3,5,9,2,1,40,0,7,21,30,2007,12,12,0
4,112.0,8.212018,4.3,3,0,4,2,3,39,4,2,9,3,2005,7,17,0
14,126.0,64.238688,6.7,3,24,5,4,4,33,13,10,45,62,2013,8,1,1
7,90.0,17.375562,6.5,5,4,2,1,1,64,0,9,9,53,2011,10,12,0
4,102.0,44.690107,7.3,3,3,5,1,1,37,4,8,16,25,1994,5,11,1
24,159.0,16.254032,7.5,4,5,1,1,4,63,0,11,16,28,2015,7,10,1
4,107.0,37.492928,6.7,3,16,4,1,1,29,0,8,34,25,2009,8,14,1
4,87.0,27.908783,6.6,3,7,1,1,1,54,9,10,10,83,2012,10,4,0
4,119.0,45.388937,7.4,4,13,2,1,2,66,4,8,44,19,2005,8,25,0
4,106.0,2.817364,4.5,2,2,5,2,1,25,0,9,7,15,2004,2,20,0
4,125.0,22.164202,5.3,5,11,3,2,4,54,17,8,10,16,1983,6,17,1
4,113.0,21.362949,6.0,1,5,2,1,1,23,3,8,17,33,2013,12,25,1
28,150.0,14.8375,7.1,3,12,3,1,2,75,5,6,28,40,2008,7,10,1
4,108.0,18.256028,6.0,2,5,1,1,1,59,11,9,16,35,2002,9,26,1
4,96.0,22.332927,6.4,2,5,2,1,1,39,7,8,74,17,2009,7,24,1
4,100.0,24.085144,5.3,3,8,1,1,1,74,4,9,28,64,2002,8,7,1
4,118.0,14.779041,6.4,4,5,1,1,1,41,2,8,17,15,1994,11,17,1
28,130.0,19.947265,6.3,3,4,6,2,3,73,14,7,14,10,2013,1,8,1
4,120.0,16.801218,6.7,2,3,5,1,2,31,8,8,20,18,2011,3,15,1
28,88.0,5.057695,6.8,4,0,1,3,4,107,0,2,9,2,2014,5,20,0
4,146.0,20.825781,7.2,1,5,3,1,1,26,6,8,79,20,1999,9,17,1
4,114.0,11.500783,6.2,2,8,1,1,1,88,4,10,24,64,2002,5,24,1
4,123.0,13.932203,5.7,3,1,2,1,2,49,4,10,15,40,2001,3,23,0
4,94.0,41.258487,5.0,3,3,6,1,1,43,6,8,51,25,2015,4,16,1
4,102.0,6.454634,5.6,3,2,5,1,1,32,9,8,27,21,2001,5,15,0
4,99.0,5.257009,5.5,1,7,5,1,1,88,7,9,15,40,2001,12,21,0
4,133.0,30.359164,6.3,3,11,10,3,6,33,8,8,23,23,1999,8,24,1
4,118.0,3.426555,5.7,2,11,3,1,1,68,7,7,55,7,1996,9,27,0
4,105.0,11.60815,6.0,3,5,5,1,1,80,11,6,16,10,2001,9,4,0
4,110.0,18.664624,6.9,1,8,1,1,2,74,16,2,22,3,2009,11,6,1
4,129.0,10.047579,6.3,2,15,3,1,4,11,0,6,15,10,1996,2,2,0
4,109.0,52.731379,7.8,3,11,2,1,2,20,7,10,12,41,1982,6,25,1
4,119.0,46.630062,6.2,3,5,3,1,1,78,4,9,16,16,2013,9,2,1
4,118.0,4.131546,5.8,4,3,3,1,1,14,5,6,12,7,1997,10,31,0
4,90.0,23.465539,6.2,3,8,2,1,1,67,5,9,21,31,2008,10,7,0
4,137.0,25.682509,7.0,1,10,3,1,1,41,5,10,28,56,2012,9,7,0
4,93.0,6.760922,4.3,4,0,6,4,2,46,9,5,12,9,2007,12,17,0
4,130.0,3.87823,7.1,1,5,3,2,1,26,10,8,8,13,2008,10,10,0
4,112.0,57.889964,5.6,2,7,4,1,1,31,3,11,35,74,2016,1,14,1
4,133.0,57.773583,7.3,1,6,4,1,1,27,7,11,74,71,2015,11,25,1
4,125.0,24.218358,7.0,3,18,4,1,1,68,8,10,48,38,2010,9,15,1
4,110.0,27.009723,5.8,3,10,4,1,1,70,7,9,30,19,2012,5,17,1
4,96.0,31.941347,6.5,2,11,5,3,1,53,3,9,64,28,2008,9,5,1
4,96.0,14.353279,5.6,4,15,1,1,1,22,4,8,23,19,2008,4,3,1
4,123.0,33.003828,7.7,2,6,5,2,4,23,4,9,25,18,2013,9,2,1
4,188.0,30.993736,7.5,1,12,3,1,3,19,12,10,29,44,1999,12,8,1
4,107.0,25.825771,5.3,3,10,1,1,2,98,6,5,23,11,2010,2,26,1
4,110.0,46.078371,5.9,2,4,3,1,1,43,4,8,21,23,2016,1,21,1
4,113.0,6.63839,6.7,2,5,2,1,1,20,8,7,18,18,2011,9,23,1
4,122.0,127.084938,5.8,4,11,6,1,1,69,10,2,26,3,2008,11,20,1
4,116.0,27.465433,7.0,3,7,3,1,2,55,11,11,15,118,2002,2,15,1
4,93.0,16.865782,6.1,3,7,1,2,1,60,5,6,51,9,1999,9,17,1
4,110.0,100.348805,6.8,2,6,6,1,1,25,3,10,17,43,2013,8,7,1
22,115.0,2.785832,5.3,4,13,4,1,1,52,0,11,15,50,2008,12,18,0
4,95.0,9.176339,6.6,3,21,3,1,1,67,5,8,15,16,1997,5,2,1
4,134.0,23.380757,5.8,3,8,3,3,4,62,6,5,37,6,1983,10,7,1
4,101.0,33.926473,6.0,3,9,3,1,2,38,3,8,18,22,2010,3,26,1
4,107.0,6.967857,6.7,2,3,4,1,1,33,8,8,62,26,2014,9,12,1
4,124.0,11.470135,5.4,1,4,2,1,1,22,8,8,19,16,2000,2,25,0
4,109.0,19.854932,5.8,2,4,4,2,2,51,8,7,15,17,2003,4,4,1
4,105.0,29.652536,5.2,3,6,2,1,2,31,11,11,17,81,2015,5,27,0
4,114.0,11.492474,5.8,3,12,7,3,6,49,8,9,12,17,2011,1,28,1
4,106.0,70.398356,7.5,4,18,2,1,2,51,8,10,12,41,1997,9,7,0
3,95.0,1.068453,4.6,2,2,7,1,1,122,4,6,8,9,2000,1,28,0
4,81.0,6.293217,5.2,2,4,5,1,1,68,5,6,17,8,2008,7,17,1
4,100.0,82.21166,7.2,1,12,4,2,1,67,6,9,87,21,2009,6,5,1
1,105.0,19.167377,6.5,3,1,1,1,4,28,0,10,16,17,2015,12,19,1
4,95.0,18.316151,6.2,4,22,2,1,2,59,3,10,18,26,1999,6,8,1
4,126.0,44.104469,7.0,2,9,3,2,2,28,11,7,19,12,1989,6,23,1
4,118.0,36.172182,6.4,5,9,2,1,1,49,5,7,11,20,1992,5,15,1
4,129.0,25.767395,7.2,1,7,3,1,1,39,6,9,21,42,2009,11,20,1
4,88.0,21.543389,5.5,4,6,3,1,2,68,5,10,16,55,2001,3,18,1
4,98.0,50.309843,6.5,2,6,2,1,1,65,6,10,20,50,2011,7,8,1
4,110.0,49.292384,7.2,3,5,4,1,1,117,6,7,31,17,2010,12,22,1
4,109.0,83.893257,7.0,3,9,5,1,2,56,17,8,18,18,2006,6,30,1
4,132.0,24.616634,6.2,3,9,1,1,1,26,6,8,16,17,1979,12,6,1
4,111.0,34.005726,5.6,2,0,3,1,1,35,7,10,38,37,2013,2,7,1
4,128.0,27.714043,7.0,2,12,4,1,1,80,14,10,27,39,1991,11,15,1
4,123.0,45.149948,6.5,2,11,2,1,1,100,16,10,13,22,2008,3,27,1
4,125.0,72.774941,5.9,1,2,4,1,1,23,4,8,34,22,2015,7,17,1
4,105.0,3.74263,5.5,2,5,4,1,4,37,11,9,7,30,2005,3,25,1
4,162.0,29.381878,7.0,3,22,2,2,4,81,6,8,40,19,1996,11,14,1
4,138.0,24.860326,7.7,4,18,3,1,1,31,15,11,62,95,1997,9,19,1
4,100.0,11.041659,5.8,3,8,3,1,1,35,10,9,20,40,2005,7,29,1
4,90.0,11.897925,6.3,2,4,2,1,1,19,3,8,19,13,1997,9,10,0
4,108.0,23.607071,5.5,3,15,1,1,1,55,4,11,53,43,1995,7,7,1
4,91.0,38.204158,7.2,1,13,2,1,1,91,12,8,29,15,1984,11,14,1
4,107.0,25.413955,6.0,3,6,5,2,1,16,6,11,20,66,2000,8,17,1
4,123.0,9.525037,6.8,1,3,3,1,1,49,4,11,26,46,2010,8,20,1
4,90.0,18.39217,6.0,4,12,5,1,1,39,0,7,15,11,2007,3,23,1
4,109.0,9.254647,6.8,1,3,2,1,1,44,5,8,6,10,2003,10,24,1
4,109.0,40.526587,6.5,2,5,3,1,1,80,7,2,16,4,2011,7,21,1
4,91.0,50.179171,5.6,1,9,4,1,1,34,2,8,30,26,2016,5,4,1
4,125.0,31.957947,7.3,3,4,5,3,1,21,7,8,18,17,2013,11,16,1
4,134.0,38.429648,5.6,1,4,1,1,1,36,6,9,26,32,2012,12,20,1
4,88.0,13.707843,5.2,2,7,2,1,2,118,4,11,22,89,2009,11,24,1
4,92.0,51.927471,6.2,5,11,4,1,1,63,5,9,19,24,2009,1,22,1
4,91.0,14.503568,5.2,1,11,6,2,1,51,8,7,13,18,2007,7,4,1
4,98.0,11.120167,5.8,2,11,3,1,2,57,0,6,20,14,2005,7,21,1
4,127.0,40.370442,7.4,3,10,4,1,3,23,5,6,12,13,1997,2,27,1
4,100.0,40.715623,6.4,3,6,4,4,1,61,9,11,22,92,2002,3,15,1
4,114.0,36.230204,7.0,1,11,2,1,1,76,2,10,16,26,1982,6,4,1
4,100.0,25.903237,5.2,1,3,6,2,3,48,10,9,17,17,2008,10,15,1
4,109.0,60.231382,6.7,3,10,3,1,1,77,3,9,26,29,2011,10,27,1
4,106.0,18.38292,5.7,2,10,2,1,1,57,13,9,15,11,2010,4,23,1
4,112.0,14.029012,5.9,3,22,3,1,1,74,8,5,13,5,2011,5,5,1
4,102.0,6.889633,6.9,2,3,1,1,2,16,26,2,17,2,1976,4,7,1
4,102.0,19.286099,4.1,3,8,2,2,2,19,8,8,14,18,1994,12,22,1
4,150.0,50.587541,8.0,2,22,16,4,3,39,8,10,74,45,2002,9,24,1
4,101.0,3.721272,6.4,2,8,3,1,2,57,6,9,43,21,2006,12,1,0
4,113.0,17.157738,5.5,1,10,3,1,2,25,3,11,15,96,2005,4,30,1
4,104.0,22.636908,6.7,2,18,1,1,1,28,12,10,18,44,2004,12,1,1
4,137.0,28.069419,6.0,3,3,3,1,1,40,7,7,19,13,2011,11,9,1
4,110.0,19.774543,6.0,3,17,5,2,1,22,8,7,9,13,2008,8,15,1
4,101.0,11.644243,5.4,3,10,5,2,1,72,6,7,12,14,2002,2,10,1
4,108.0,27.934978,5.9,3,5,4,1,1,66,12,11,38,83,1990,11,20,1
4,101.0,12.677505,5.9,1,16,3,1,1,70,10,8,18,25,2008,1,22,0
4,112.0,8.737058,6.3,2,4,3,1,4,39,12,9,14,20,1999,2,12,1
4,111.0,12.343507,6.1,1,9,2,1,1,23,6,7,19,14,1980,9,1,0
4,102.0,14.699342,5.8,2,3,4,1,1,66,13,9,14,23,2004,3,25,1
4,101.0,14.513243,5.1,4,1,1,1,2,40,5,8,12,31,2012,10,18,0
4,155.0,5.525544,6.3,4,3,2,1,1,18,0,6,17,10,1997,11,21,0
4,93.0,15.079993,5.6,3,4,4,1,1,38,9,7,37,38,2015,11,13,0
4,109.0,23.835055,6.0,2,6,5,3,1,90,6,8,17,15,2010,3,26,1
4,140.0,5.926966,6.1,2,4,2,1,3,50,0,10,106,43,1992,12,25,0
4,104.0,25.454549,5.5,4,5,4,2,1,115,7,11,42,200,2008,7,24,1
4,96.0,22.71592,5.9,3,13,2,2,1,123,2,11,17,75,2004,4,9,0
4,123.0,35.120736,7.0,1,9,6,3,1,63,5,11,72,69,2015,11,12,1
4,106.0,19.893646,5.6,3,14,6,1,1,22,8,10,34,48,2011,9,22,1
4,76.0,14.051852,5.2,3,3,2,1,1,61,7,3,15,4,2005,3,25,0
4,111.0,9.011729,6.9,2,13,8,4,1,60,3,6,15,8,2000,2,22,0
4,85.0,19.088655,4.9,3,6,1,1,1,42,12,8,16,18,2008,3,27,0
4,109.0,29.490057,5.7,3,7,9,1,1,48,6,11,22,65,2013,1,18,0
4,97.0,11.195593,5.1,2,5,4,2,1,38,7,11,16,163,2005,2,25,0
4,91.0,17.709888,6.2,3,7,1,1,2,24,3,3,10,4,2012,8,24,0
4,87.0,18.262017,5.4,3,8,4,1,2,17,4,7,114,18,2015,5,8,1
4,132.0,10.10364,6.5,4,18,6,2,1,68,16,6,49,15,2002,9,8,0
4,118.0,28.670477,5.7,2,2,1,1,1,44,9,10,31,32,2013,1,23,1
4,98.0,16.736734,6.0,2,5,1,2,1,35,13,6,10,12,2004,9,13,1
4,92.0,13.668633,4.6,1,7,5,2,1,57,6,4,16,11,2010,4,2,1
4,93.0,9.780588,5.3,3,11,7,2,1,21,4,11,17,52,2012,9,5,0
4,117.0,9.904881,5.8,3,9,2,4,1,26,6,8,25,15,1983,7,29,0
4,92.0,9.789027,6.0,4,13,6,1,1,60,11,9,8,17,2007,10,22,1
4,115.0,6.81729,5.7,4,6,1,1,1,69,10,3,5,3,1991,1,18,0
4,96.0,10.73522,6.6,2,15,2,1,1,10,12,8,39,13,2007,12,21,0
4,94.0,6.727949,5.7,2,5,1,1,1,71,13,8,15,11,2001,8,17,0
4,105.0,16.343317,7.0,3,8,1,2,2,116,3,8,21,18,2009,3,4,0
4,101.0,14.818718,5.3,4,4,8,3,2,68,4,8,17,29,2009,9,9,0
4,139.0,43.862456,6.5,2,17,3,1,1,67,3,10,18,31,2011,5,18,1
4,91.0,2.706207,4.7,3,3,5,3,2,73,4,6,6,11,1998,9,4,0
4,110.0,27.903999,5.5,4,2,5,1,1,58,4,10,57,50,2014,3,28,0
4,102.0,3.746806,4.8,6,15,3,2,1,53,5,11,10,85,2003,9,5,0
4,102.0,17.112498,5.6,2,9,6,3,2,80,4,11,17,96,2008,12,5,0
4,83.0,10.304172,4.9,3,2,2,1,1,68,14,9,15,28,2006,8,11,0
4,123.0,37.335721,6.9,3,6,3,1,2,21,2,9,65,47,2015,9,30,1
4,118.0,16.782471,6.5,3,6,2,1,3,40,4,9,63,19,2006,9,9,1
4,114.0,3.503408,6.6,1,3,3,1,1,63,3,9,19,26,1992,2,21,0
4,180.0,9.122828,7.7,4,14,1,1,1,106,15,8,15,16,1993,2,5,0
4,121.0,5.419181,6.6,5,5,2,3,2,77,6,6,19,9,1997,2,13,0
4,114.0,9.07278,6.2,3,5,2,2,3,20,13,8,19,20,2002,11,6,0
4,173.0,2.864979,7.4,3,8,1,2,3,51,11,2,15,3,1981,4,17,0
4,135.0,2.877488,6.7,4,5,3,1,2,20,0,6,29,9,1995,9,20,0
4,138.0,5.516207,6.6,4,4,2,1,1,77,25,9,11,20,1999,11,24,0
5,93.0,20.27704,5.8,4,7,6,3,2,35,6,7,17,15,2006,1,18,0
4,113.0,131.815575,7.0,4,11,6,1,1,44,3,11,37,81,2014,9,10,1
4,91.0,16.832312,5.0,1,2,4,1,1,55,4,4,16,5,2015,3,5,0
4,139.0,9.133747,7.0,2,6,1,1,2,31,16,6,24,8,1993,9,17,0
4,96.0,24.606012,6.8,4,12,5,1,1,27,6,11,14,83,2006,9,6,0
4,101.0,3.276912,5.3,3,0,2,1,1,63,11,9,9,14,1999,9,1,0
4,96.0,16.830184,5.1,4,3,3,1,2,21,7,8,13,13,2012,5,17,0
13,100.0,39.58676,7.5,2,7,8,1,1,133,8,8,24,14,2008,7,19,1
4,128.0,41.946523,7.3,2,7,2,1,1,27,8,9,19,28,2015,4,9,1
4,109.0,20.697556,5.4,3,6,2,1,1,76,9,11,36,48,1999,8,26,0
4,114.0,1.656695,5.3,3,1,1,1,1,59,9,2,8,3,2000,5,5,0
4,106.0,17.932561,5.4,2,7,3,1,1,23,0,7,21,13,2012,11,29,0
4,141.0,15.50957,6.5,2,6,5,2,3,27,11,7,15,10,2013,12,6,0
4,195.0,4.602185,7.1,2,2,2,1,5,24,15,8,36,16,1981,12,25,1
4,138.0,40.379966,7.1,1,21,1,1,1,36,0,10,16,52,1992,12,11,1
4,101.0,12.601306,5.3,3,4,3,2,1,62,5,11,27,70,2001,3,13,1
4,98.0,24.389194,5.6,2,4,2,2,1,40,14,6,6,11,2000,5,31,1
4,85.0,12.867326,6.3,4,2,4,2,3,100,7,6,22,16,2013,12,24,0
4,89.0,23.328823,4.8,4,5,5,2,1,20,3,11,15,66,2011,12,22,1
4,99.0,29.775441,6.7,3,5,1,1,1,30,6,6,12,11,2012,7,26,1
4,105.0,19.642328,5.1,4,10,1,1,2,35,11,8,19,19,2006,8,6,1
4,96.0,7.339908,4.9,2,12,1,1,2,160,4,6,15,6,2000,9,8,0
4,124.0,35.099611,6.1,3,11,5,2,1,29,8,11,33,112,2004,4,15,1
4,118.0,16.541791,6.6,1,6,3,2,2,52,5,7,17,20,2005,6,6,0
4,94.0,31.92695,6.3,3,1,5,1,3,36,8,8,15,34,2012,4,16,1
4,124.0,9.060642,5.7,2,4,6,2,1,22,5,6,5,10,1999,4,23,0
